"id","card_id","creation_date","last_update","provider_card_id","design","activation_date","deactivation_date","deactivation_reason","shipping_address_id","pin_set_date","pin_id","last_pan_digits"
"203,606","116,140",2020-04-17 12:20:11,2020-04-17 12:20:11,PENDING-5-9968907-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,610","116,246",2020-04-17 12:33:54,2020-07-20 09:45:56,"116246_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,614","116,936",2020-04-17 16:22:15,2020-04-17 16:22:15,PENDING-5-9975480-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,618","116,612",2020-04-18 15:27:59,2020-07-20 09:51:57,"116612_1",black_physical,2020-05-05 23:51:49,2020-07-22 13:20:46,program_terminated,,2020-05-05 23:52:18,,
"203,622","114,128",2020-04-18 16:51:33,2020-07-20 09:24:53,"114128_1",black_physical,2020-04-29 01:50:00,2020-07-22 13:20:46,program_terminated,,2020-04-29 01:50:12,,
"203,626","112,496",2020-04-20 09:29:21,2020-07-20 09:05:37,"112496_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,630","115,679",2020-04-20 09:46:38,2020-04-20 09:46:38,PENDING-5-9962690-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,634","116,145",2020-04-20 09:53:54,2020-07-20 09:44:44,"116145_1",black_physical,2020-05-12 13:05:23,2020-07-22 13:20:46,program_terminated,,2020-05-12 13:06:10,,
"203,638","115,780",2020-04-20 10:07:21,2020-04-20 10:07:21,PENDING-5-9964406-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,642","116,310",2020-04-20 10:23:45,2020-04-20 10:23:45,PENDING-5-9970971-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,646","116,296",2020-04-20 10:52:53,2020-07-20 09:46:28,"116296_1",black_physical,2020-05-01 14:00:17,2020-07-22 13:20:46,program_terminated,,2020-05-01 14:00:51,,
"203,650","116,348",2020-04-20 10:56:52,2020-07-20 09:47:19,"116348_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,654","116,415",2020-04-20 11:01:57,2020-04-20 11:01:57,PENDING-5-9972040-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,658","116,696",2020-04-20 11:07:35,2020-07-20 09:53:17,"116696_1",black_physical,2020-05-23 15:47:05,2020-07-22 13:20:46,program_terminated,,2020-05-23 15:49:58,,
"203,662","116,490",2020-04-20 11:11:52,2020-07-20 09:50:13,"116490_1",black_physical,2020-05-05 17:29:51,2020-07-22 13:20:46,program_terminated,,2020-05-05 17:30:42,,
"203,666","116,739",2020-04-20 11:27:01,2020-07-20 09:53:57,"116739_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,670","116,234",2020-04-20 14:03:29,2020-07-20 09:45:46,"116234_1",black_physical,2020-04-30 21:34:07,2020-07-22 13:20:46,program_terminated,,2020-04-30 21:34:24,,
"203,674","116,605",2020-04-20 20:17:09,2020-07-20 09:51:50,"116605_1",black_physical,2020-05-06 23:46:17,2020-07-22 13:20:46,program_terminated,,2020-05-06 23:47:22,,
"203,678","116,530",2020-04-20 20:25:35,2020-04-20 20:25:35,PENDING-5-9972932-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,682","116,812",2020-04-20 20:33:24,2020-04-20 20:33:24,PENDING-5-9974547-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,686","116,748",2020-04-20 20:45:25,2020-07-20 09:54:05,"116748_1",black_physical,2020-07-10 23:11:13,2020-07-22 13:20:46,program_terminated,,2020-07-10 23:11:47,,
"203,690","116,807",2020-04-20 20:59:10,2020-07-20 09:54:51,"116807_1",black_physical,2020-04-28 18:42:00,2020-07-22 13:20:46,program_terminated,,2020-04-28 18:42:21,,
"203,694","116,721",2020-04-20 21:11:47,2020-04-20 21:11:47,PENDING-5-9973955-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,698","116,363",2020-04-20 21:16:32,2020-04-20 21:16:32,PENDING-5-9957474-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,702","116,446",2020-04-20 22:36:37,2020-07-20 09:49:03,"116446_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,706","116,992",2020-04-21 13:55:22,2020-07-20 09:57:24,"116992_1",black_physical,2020-05-05 18:40:37,2020-07-22 13:20:46,program_terminated,,2020-05-05 18:41:02,,
"203,710","116,945",2020-04-21 14:05:24,2020-07-20 09:56:44,"116945_1",black_physical,2020-05-05 17:53:39,2020-07-22 13:20:46,program_terminated,,2020-05-05 17:54:11,,
"203,714","116,917",2020-04-21 14:11:54,2020-04-21 14:11:54,PENDING-5-9964676-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,718","115,917",2020-04-21 15:27:04,2020-04-21 15:27:04,PENDING-5-9965784-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,722","116,423",2020-04-22 07:34:06,2020-07-20 09:48:36,"116423_1",black_physical,2020-05-23 19:05:49,2020-07-22 13:20:46,program_terminated,,2020-05-23 19:06:10,,
"203,726","116,703",2020-04-22 08:04:44,2020-07-20 09:53:24,"116703_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,730","117,006",2020-04-22 10:58:36,2020-11-30 10:07:51,"140159084",black_physical,2020-05-14 07:43:03,2020-11-30 10:07:51,support_terminated_hard,,2020-05-14 07:43:14,,
"203,734","115,769",2020-04-22 12:09:16,2020-07-20 09:40:36,"115769_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,738","113,187",2020-04-22 18:32:30,2020-07-20 09:14:18,"113187_1",black_physical,2020-05-12 11:29:20,2020-07-22 13:20:46,program_terminated,,2020-05-12 11:29:52,,
"203,742","116,881",2020-04-22 20:40:48,2020-07-20 09:56:00,"116881_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,746","116,847",2020-04-22 21:33:32,2020-07-20 09:55:23,"116847_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,750","116,564",2020-04-22 22:46:28,2020-04-22 22:46:28,PENDING-5-9973095-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,754","116,646",2020-04-22 22:55:24,2020-04-22 22:55:24,PENDING-5-9973588-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,758","117,007",2020-04-23 13:15:05,2020-11-30 10:01:50,"140072007",black_physical,2020-05-13 12:27:35,2020-11-30 10:01:50,support_terminated_hard,,2020-05-20 21:01:04,,
"203,762","117,009",2020-04-24 20:28:10,2020-11-30 10:06:18,"221875464",black_physical,2020-05-07 16:40:30,2020-11-30 10:06:18,support_terminated_hard,,2020-05-07 16:40:50,,
"203,766","117,013",2020-04-27 09:59:46,2020-11-30 10:06:20,"576505516",black_physical,,2020-11-30 10:06:20,support_terminated_hard,,,,
"203,770","106,632",2020-04-29 14:39:14,2020-04-29 14:39:14,"5ea99192219b7661b46cf876",orange_physical,,,program_terminated,,,,
"203,774","108,523",2020-05-05 17:34:47,2020-07-20 08:01:19,"108523_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"203,778","107,985",2020-05-20 02:26:13,2020-07-20 07:51:22,"107985_2",black_physical,2020-06-10 18:42:57,2020-07-22 13:20:46,program_terminated,"5ec495466042ab001d8c3311",2020-06-12 20:30:40,,
"203,782","109,409",2020-06-15 11:18:25,2020-06-15 11:18:25,,black_physical,,,reported_lost,,,,
"203,786","117,021",2020-09-17 13:41:41,2020-10-20 10:57:23,"101740160",mc_world_elite,2020-09-25 11:25:47,2020-10-20 10:57:23,support_terminated_hard,"5f63679538a38a001d11c568",,,"8421"
"203,790","117,025",2020-10-21 09:38:24,2021-01-05 16:07:06,"101860112",mc_world_elite,2020-11-06 08:30:41,,,"5f6366e66e4953001d60402e",2021-01-05 16:07:06,d0cba995-8863-42d6-ae3f-94c79a2be54b,"6900"
"203,794","117,029",2020-10-22 12:08:20,2020-12-21 10:49:18,"101875744",mc_world_elite,2020-11-09 14:16:00,2020-12-21 10:49:18,support_terminated_hard,"5f9176351c072e001d2f32dd",,,"2350"
"203,798","117,033",2020-11-03 16:01:41,2020-11-10 15:28:32,"101890840",mc_world_elite,2020-11-10 15:28:20,,,"5fa17ee63216bb001db94e7c",2020-11-10 15:28:32,,"1126"
"203,802","117,037",2020-11-03 16:02:53,2020-11-03 16:02:53,PENDING-6-5136876-debit-physical-USD,mc_world_elite,,,,,,,
"203,806","117,041",2020-12-01 19:25:50,2021-01-20 15:33:01,"101906966",mc_world_elite,2021-01-20 15:31:46,2021-01-20 15:33:01,reported_lost,"5fc698bf54eb5100236134d8",2020-12-01 19:25:54,"7fb40ae4-6e7b-48d6-9195-653be3460199","8030"
"203,810","117,045",2020-12-17 10:38:58,2021-01-11 16:13:08,"529725345",mc_world_elite,,,,"5fdb35438c46fe00237ac091",2021-01-11 16:13:08,"81b1b87b-72f8-4162-9ee4-e30bbc878ad9","6277"
"203,814","117,049",2020-12-21 12:15:36,2021-01-08 14:17:13,"518076546",visa_platinum,2021-01-08 14:17:13,,,"5fe091e813840c002369fa8f",,,"6799"
"203,818","117,053",2021-01-11 18:26:55,2021-01-11 18:26:58,"529725352",mc_world_elite,,,,"5ffc9870a41a5d001a8258d4",2021-01-11 18:26:58,"00337f59-073a-41d9-a4ce-e229e8d76fe2","1148"
"203,822","117,057",2021-01-13 18:15:05,2021-01-18 09:23:10,"529725367",mc_world_elite,2021-01-18 09:23:10,,,"5fff38aaa41a5d001a825b94",2021-01-13 18:15:39,"91a15831-d886-4039-9439-ad58fb24476f","8914"
"203,826","117,061",2021-01-19 16:30:05,2021-01-19 16:30:09,"529725498",mc_world_elite,,,,"6007090fabeb20001a562a5d",2021-01-19 16:30:09,"63e23473-2b40-4220-911b-74f37cc2fd08","0871"
"201,324","114,667",2020-03-18 16:28:18,2020-11-30 10:01:33,"140089263",black_physical,,2020-11-30 10:01:33,support_terminated_hard,,,,
"201,328","114,678",2020-03-18 17:44:17,2020-07-20 09:30:14,"114678_2",black_physical,2020-04-13 13:38:00,2020-07-22 13:20:46,program_terminated,,2020-04-13 13:38:21,,
"201,332","114,393",2020-03-18 21:06:32,2020-07-20 09:27:15,"114393_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,336","114,414",2020-03-18 21:06:40,2020-07-20 09:27:32,"114414_1",black_physical,2020-03-27 17:39:02,2020-07-22 13:20:46,program_terminated,,2020-03-27 17:39:13,,
"201,340","114,403",2020-03-18 21:06:46,2020-07-20 09:27:26,"114403_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,344","114,364",2020-03-18 21:06:52,2020-07-20 09:26:52,"114364_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,348","114,385",2020-03-18 21:06:58,2020-07-20 09:27:08,"114385_1",black_physical,2020-03-27 18:55:25,2020-07-22 13:20:46,program_terminated,,2020-03-27 18:55:47,,
"201,352","114,361",2020-03-18 21:07:04,2020-07-20 09:26:49,"114361_1",black_physical,2020-04-02 23:22:32,2020-07-22 13:20:46,program_terminated,,2020-04-02 23:22:51,,
"201,356","114,273",2020-03-18 21:07:11,2020-07-20 09:26:00,"114273_1",black_physical,2020-03-27 20:33:10,2020-07-22 13:20:46,program_terminated,,2020-03-27 20:33:19,,
"201,360","114,340",2020-03-18 21:07:19,2020-07-20 09:26:37,"114340_1",black_physical,2020-04-02 18:50:19,2020-07-22 13:20:46,program_terminated,,2020-04-02 18:52:22,,
"201,364","114,196",2020-03-18 21:07:26,2020-04-08 18:20:42,"114196_1",black_physical,2020-03-30 13:14:33,2020-04-08 18:20:42,reported_lost,,,,
"201,368","114,324",2020-03-18 21:07:31,2020-07-20 09:26:30,"114324_1",black_physical,2020-04-08 15:47:34,2020-07-22 13:20:46,program_terminated,,,,
"201,372","114,339",2020-03-18 21:07:37,2020-03-18 21:07:37,PENDING-5-9946921-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,376","114,297",2020-03-18 21:07:44,2020-07-20 09:26:13,"114297_1",black_physical,2020-03-30 20:21:59,2020-07-22 13:20:46,program_terminated,,2020-03-30 20:22:11,,
"201,380","113,410",2020-03-18 21:07:49,2020-07-20 09:17:11,"113410_1",black_physical,2020-03-30 23:46:39,2020-07-22 13:20:46,program_terminated,,2020-03-30 23:47:00,,
"201,384","114,132",2020-03-18 21:07:53,2020-07-20 09:24:56,"114132_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,388","114,212",2020-03-18 21:07:58,2020-07-20 09:25:30,"114212_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,392","114,112",2020-03-18 21:08:03,2020-07-20 09:24:43,"114112_1",black_physical,2020-05-12 16:48:46,2020-07-22 13:20:46,program_terminated,,2020-05-12 16:49:40,,
"201,396","112,404",2020-03-18 21:08:10,2020-07-20 09:04:33,"112404_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,400","114,162",2020-03-18 21:08:15,2020-07-20 09:25:10,"114162_1",black_physical,2020-04-13 21:08:21,2020-07-22 13:20:46,program_terminated,,2020-04-28 12:58:47,,
"201,404","112,466",2020-03-18 21:08:20,2020-03-18 21:08:20,PENDING-5-9319826-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,408","112,386",2020-03-18 21:08:25,2020-07-20 09:04:22,"112386_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,412","112,374",2020-03-18 21:08:30,2020-07-20 09:04:09,"112374_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,416","114,111",2020-03-18 21:08:36,2020-07-20 09:24:41,"114111_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,420","112,491",2020-03-18 21:08:42,2020-07-20 09:05:34,"112491_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,424","112,498",2020-03-18 21:08:46,2020-07-20 09:05:38,"112498_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,428","112,490",2020-03-18 21:08:52,2020-07-20 09:05:32,"112490_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,432","114,086",2020-03-18 21:08:56,2020-07-20 09:24:29,"114086_1",black_physical,2020-03-28 15:14:25,2020-07-22 13:20:46,program_terminated,,2020-03-28 15:14:53,,
"201,436","112,418",2020-03-18 21:09:01,2020-07-20 09:04:45,"112418_1",black_physical,2020-03-29 00:45:02,2020-07-22 13:20:46,program_terminated,,,,
"201,440","112,392",2020-03-18 21:09:06,2020-07-20 09:04:27,"112392_1",black_physical,2020-04-13 11:54:19,2020-07-22 13:20:46,program_terminated,,2020-04-13 11:54:48,,
"201,444","112,420",2020-03-18 21:09:12,2020-07-20 09:04:47,"112420_1",black_physical,2020-04-08 17:48:08,2020-07-22 13:20:46,program_terminated,,2020-04-08 17:48:25,,
"201,448","112,551",2020-03-18 21:09:19,2020-07-20 09:06:22,"112551_1",black_physical,2020-04-05 22:46:44,2020-07-22 13:20:46,program_terminated,,2020-04-05 22:47:06,,
"201,452","112,385",2020-03-18 21:09:27,2020-07-20 09:04:21,"112385_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,456","114,696",2020-03-18 21:45:46,2020-07-20 09:30:27,"114696_1",black_physical,2020-04-04 21:58:59,2020-07-22 13:20:46,program_terminated,,2020-04-04 21:59:35,,
"201,460","114,715",2020-03-19 03:22:05,2020-07-20 09:30:35,"114715_1",black_physical,2020-04-02 13:26:59,2020-07-22 13:20:46,program_terminated,,2020-04-02 13:28:34,,
"201,464","114,735",2020-03-19 12:43:20,2020-11-30 10:06:11,"864753298",black_physical,2020-04-06 14:37:09,2020-11-30 10:06:11,support_terminated_hard,,2020-04-06 14:37:26,,
"201,468","114,471",2020-03-19 14:55:38,2020-07-20 09:28:12,"114471_1",black_physical,2020-04-01 22:00:08,2020-07-22 13:20:46,program_terminated,,2020-04-01 22:00:17,,
"201,472","114,469",2020-03-19 14:55:43,2020-07-20 09:28:09,"114469_1",black_physical,2020-04-01 18:37:48,2020-07-22 13:20:46,program_terminated,,2020-04-01 18:38:08,,
"201,476","114,449",2020-03-19 14:55:50,2020-03-19 14:55:50,PENDING-5-9948393-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,480","112,338",2020-03-19 14:55:56,2020-07-20 09:03:45,"112338_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,484","112,337",2020-03-19 14:56:01,2020-07-20 09:03:43,"112337_1",black_physical,2020-04-02 18:35:12,2020-07-22 13:20:46,program_terminated,,2020-04-02 18:35:21,,
"201,488","112,311",2020-03-19 14:56:06,2020-07-20 09:03:26,"112311_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,492","112,367",2020-03-19 14:56:11,2020-07-20 09:04:03,"112367_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,496","112,291",2020-03-19 14:56:16,2020-07-20 09:03:17,"112291_1",black_physical,2020-03-30 18:25:44,2020-07-22 13:20:46,program_terminated,,2020-03-30 18:26:52,,
"201,500","114,443",2020-03-19 14:56:21,2020-07-20 09:27:55,"114443_1",black_physical,2020-04-29 19:06:09,2020-07-22 13:20:46,program_terminated,,2020-04-29 19:06:34,,
"201,504","112,335",2020-03-19 14:56:25,2020-07-20 09:03:40,"112335_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,508","112,268",2020-03-19 14:56:30,2020-07-20 09:02:53,"112268_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,512","112,275",2020-03-19 14:56:35,2020-07-20 09:02:57,"112275_1",black_physical,2020-04-24 12:27:13,2020-07-22 13:20:46,program_terminated,,2020-04-24 12:28:00,,
"201,516","112,244",2020-03-19 14:56:40,2020-07-20 09:02:36,"112244_1",black_physical,2020-03-31 16:10:17,2020-07-22 13:20:46,program_terminated,,2020-05-10 13:53:52,,
"201,520","112,288",2020-03-19 14:56:45,2020-07-20 09:03:14,"112288_1",black_physical,2020-04-07 01:11:36,2020-07-22 13:20:46,program_terminated,,2020-04-07 01:12:00,,
"201,524","112,192",2020-03-19 14:56:49,2020-07-20 09:01:52,"112192_1",black_physical,2020-04-03 13:05:08,2020-07-22 13:20:46,program_terminated,,2020-04-03 13:05:25,,
"201,528","112,236",2020-03-19 14:56:54,2020-07-20 09:02:31,"112236_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,532","112,209",2020-03-19 14:56:59,2020-07-20 09:02:10,"112209_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,536","112,224",2020-03-19 14:57:03,2020-07-20 09:02:21,"112224_1",black_physical,2020-04-07 19:10:33,2020-07-22 13:20:46,program_terminated,,2020-04-07 19:10:48,,
"201,540","112,190",2020-03-19 14:57:08,2020-07-20 09:01:51,"112190_1",black_physical,2020-03-25 17:24:12,2020-07-22 13:20:46,program_terminated,,2020-03-25 17:24:35,,
"201,544","112,203",2020-03-19 14:57:13,2020-07-20 09:02:03,"112203_1",black_physical,2020-04-13 15:05:16,2020-07-22 13:20:46,program_terminated,,2020-04-13 15:05:40,,
"201,548","112,151",2020-03-19 14:57:18,2020-07-20 09:01:25,"112151_1",black_physical,2020-04-09 23:12:41,2020-07-22 13:20:46,program_terminated,,2020-04-09 23:12:59,,
"201,552","112,105",2020-03-19 14:57:23,2020-07-20 09:00:42,"112105_1",black_physical,2020-03-25 15:29:29,2020-07-22 13:20:46,program_terminated,,2020-03-25 15:29:52,,
"201,556","112,126",2020-03-19 14:57:28,2020-07-20 09:01:02,"112126_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,560","112,169",2020-03-19 14:57:32,2020-07-20 09:01:40,"112169_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,564","112,101",2020-03-19 14:57:37,2020-07-20 09:00:34,"112101_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,849","113,260",2020-03-11 19:51:39,2020-07-20 09:15:20,"113260_1",black_physical,2020-03-23 20:03:45,2020-07-22 13:20:46,program_terminated,,2020-03-23 20:04:03,,
"200,853","113,304",2020-03-11 19:51:44,2020-07-20 09:15:53,"113304_1",black_physical,2020-03-28 13:37:31,2020-07-22 13:20:46,program_terminated,,2020-03-28 13:37:43,,
"200,857","113,245",2020-03-11 19:51:50,2020-07-20 09:15:12,"113245_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,861","113,291",2020-03-11 19:51:55,2020-03-11 19:51:55,PENDING-5-9934030-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,865","113,262",2020-03-11 19:52:00,2020-07-20 09:15:22,"113262_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,869","114,189",2020-03-11 20:05:21,2020-11-30 10:05:40,"864752864",black_physical,2020-03-18 11:37:56,2020-11-30 10:05:40,support_terminated_hard,,2020-03-18 11:38:13,,
"200,873","114,199",2020-03-11 21:42:27,2020-11-30 10:02:38,"864756533",black_physical,2020-07-26 01:16:33,2020-11-30 10:02:38,support_terminated_hard,,2020-07-26 01:17:29,,
"200,877","114,220",2020-03-12 07:33:37,2020-11-30 10:05:44,"864756587",black_physical,2020-03-14 13:26:27,2020-11-30 10:05:44,support_terminated_hard,,2020-03-14 15:51:38,,
"200,881","114,230",2020-03-12 13:42:45,2020-07-20 09:25:37,"114230_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,885","114,099",2020-03-12 17:00:16,2020-11-30 10:06:51,"864752973",black_physical,2020-03-26 18:08:34,2020-11-30 10:06:51,support_terminated_hard,,2020-03-26 18:08:52,,
"200,889","114,249",2020-03-12 19:21:28,2020-03-12 19:21:28,"864756644",black_physical,,,reported_lost,,,,
"200,893","114,253",2020-03-12 19:57:32,2020-11-30 10:02:41,"864756788",black_physical,2020-03-18 11:11:02,2020-11-30 10:02:41,support_terminated_hard,,2020-03-18 11:11:11,,
"200,897","113,959",2020-03-12 20:49:55,2020-07-20 09:23:22,"113959_1",black_physical,2020-03-31 17:58:10,2020-07-22 13:20:46,program_terminated,,2020-03-31 17:58:34,,
"200,901","113,960",2020-03-12 20:50:00,2020-07-20 09:23:23,"113960_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,905","113,926",2020-03-12 20:50:05,2020-07-20 09:22:58,"113926_1",black_physical,2020-03-23 15:27:50,2020-07-22 13:20:46,program_terminated,,2020-03-23 15:28:20,,
"200,909","113,677",2020-03-12 20:50:10,2020-07-20 09:19:46,"113677_3",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,913","113,652",2020-03-12 20:50:15,2020-07-20 09:19:27,"113652_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,917","113,203",2020-03-12 20:50:20,2020-07-20 09:14:30,"113203_1",black_physical,2020-03-21 16:03:32,2020-07-22 13:20:46,program_terminated,,2020-05-31 23:57:18,,
"200,921","113,956",2020-03-12 20:50:24,2020-07-20 09:23:19,"113956_1",black_physical,2020-03-24 22:36:44,2020-07-22 13:20:46,program_terminated,,2020-03-24 22:37:04,,
"200,925","113,215",2020-03-12 20:50:29,2020-07-20 09:14:43,"113215_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,929","113,933",2020-03-12 20:50:34,2020-07-20 09:23:06,"113933_1",black_physical,2020-04-06 19:49:59,2020-07-22 13:20:46,program_terminated,,2020-04-06 19:50:10,,
"200,933","113,191",2020-03-12 20:50:39,2020-07-20 09:14:20,"113191_1",black_physical,2020-03-23 20:59:49,2020-07-22 13:20:46,program_terminated,,2020-03-23 21:00:50,,
"200,937","113,179",2020-03-12 20:50:43,2020-07-20 09:14:11,"113179_1",black_physical,2020-03-26 17:16:33,2020-07-22 13:20:46,program_terminated,,2020-03-26 17:16:44,,
"200,941","113,219",2020-03-12 20:50:48,2020-07-20 09:14:48,"113219_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,945","113,150",2020-03-12 20:50:53,2020-07-20 09:13:41,"113150_1",black_physical,2020-03-27 19:06:50,2020-07-22 13:20:46,program_terminated,,2020-03-27 19:07:05,,
"200,949","113,126",2020-03-12 20:50:58,2020-03-12 20:50:58,PENDING-5-9931328-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,953","113,112",2020-03-12 20:51:03,2020-07-20 09:13:06,"113112_1",black_physical,2020-03-25 14:41:27,2020-07-22 13:20:46,program_terminated,,2020-03-25 14:41:40,,
"200,957","113,175",2020-03-12 20:51:08,2020-07-20 09:14:05,"113175_1",black_physical,2020-03-21 06:24:44,2020-07-22 13:20:46,program_terminated,,2020-03-22 10:18:19,,
"200,961","113,120",2020-03-12 20:51:12,2020-07-20 09:13:14,"113120_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,965","113,064",2020-03-12 20:51:17,2020-07-20 09:12:21,"113064_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,969","113,047",2020-03-12 20:51:22,2020-07-20 09:12:11,"113047_1",black_physical,2020-03-25 21:44:46,2020-07-22 13:20:46,program_terminated,,2020-03-25 21:45:56,,
"200,973","113,038",2020-03-12 20:51:27,2020-03-12 20:51:27,PENDING-5-7329052-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,977","113,031",2020-03-12 20:51:32,2020-07-20 09:12:01,"113031_1",black_physical,2020-04-29 15:46:07,2020-07-22 13:20:46,program_terminated,,2020-04-29 15:46:26,,
"200,981","112,914",2020-03-12 20:51:36,2020-07-20 09:10:40,"112914_1",black_physical,2020-04-03 12:44:42,2020-07-22 13:20:46,program_terminated,,2020-04-03 12:44:54,,
"200,985","113,004",2020-03-12 20:51:41,2020-07-20 09:11:40,"113004_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,989","113,089",2020-03-12 20:51:46,2020-07-20 09:12:42,"113089_1",black_physical,2020-03-21 15:02:57,2020-07-22 13:20:46,program_terminated,,2020-03-21 15:03:16,,
"200,993","112,939",2020-03-12 20:51:52,2020-07-20 09:10:57,"112939_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,997","112,981",2020-03-12 20:51:56,2020-07-20 09:11:23,"112981_1",black_physical,2020-03-25 21:18:15,2020-07-22 13:20:46,program_terminated,,2020-03-25 21:19:05,,
"201,001","112,952",2020-03-12 20:52:01,2020-03-12 20:52:01,PENDING-5-9927659-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,005","113,071",2020-03-12 20:52:10,2020-07-20 09:12:28,"113071_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,009","113,006",2020-03-12 20:52:18,2020-07-20 09:11:41,"113006_1",black_physical,2020-03-23 15:58:06,2020-07-22 13:20:46,program_terminated,,2020-05-24 18:07:56,,
"201,013","112,953",2020-03-12 20:52:23,2020-07-20 09:11:06,"112953_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"201,017","114,261",2020-03-12 21:34:28,2020-11-30 10:02:43,"864756799",black_physical,2020-07-17 11:32:25,2020-11-30 10:02:43,support_terminated_hard,,2020-07-17 11:32:48,,
"201,021","114,271",2020-03-13 01:33:30,2020-07-09 08:51:04,"864756895",black_physical,2020-03-17 12:34:06,2020-07-09 08:51:04,reported_lost,,2020-03-17 12:34:44,,
"201,025","114,287",2020-03-13 09:02:57,2020-11-30 10:05:51,"864753001",black_physical,2020-04-04 15:56:30,2020-11-30 10:05:51,support_terminated_hard,,2020-04-26 00:29:26,,
