card,activation_date,deactivation_date,activedays
"112,913",2020-03-19 13:31:13,2020-07-22 13:20:46,125
"113,905",2020-04-03 00:27:46,2020-07-22 13:20:46,110
"113,659",2020-04-03 20:46:13,2020-07-22 13:20:46,110
"109,073",2020-04-06 16:19:50,2020-07-22 13:20:46,107
"106,927",2020-03-17 16:55:07,2020-07-22 13:20:46,127
"108,034",2020-03-17 15:21:51,2020-07-22 13:20:46,127
"108,941",2020-03-17 23:28:47,2020-07-22 13:20:46,127
"108,768",2020-03-23 21:11:12,2020-07-22 13:20:46,121
"114,055",2020-04-01 11:31:57,2020-11-30 10:00:20,243
"114,061",2020-03-19 08:08:47,2020-11-30 10:02:15,256
"114,069",2020-03-25 16:05:59,2020-11-30 10:02:16,250
"114,076",2020-03-13 20:14:36,2020-11-30 10:05:27,262
"114,090",2020-03-13 19:40:00,2020-11-30 10:05:28,262
"111,537",2020-02-27 03:44:36,2020-07-22 13:20:46,146
"111,559",2020-04-07 17:49:52,2020-07-22 13:20:46,106
"111,579",2020-02-06 15:48:27,2020-07-22 13:20:46,167
"111,604",2020-02-09 13:36:34,2020-07-22 13:20:46,164
"111,618",2020-02-06 14:09:57,2020-07-22 13:20:46,167
"107,269",2020-02-08 00:08:04,2020-07-22 13:20:46,165
"109,686",2020-02-12 14:06:28,2020-07-22 13:20:46,161
"111,716",2020-02-07 23:28:20,2020-07-22 13:20:46,166
"111,724",2020-02-07 20:36:06,2020-07-22 13:20:46,166
"111,740",2020-02-10 14:45:35,2020-07-22 13:20:46,163
"111,770",2020-03-10 15:30:42,2020-07-22 13:20:46,134
"111,835",2020-02-13 20:45:55,2020-07-22 13:20:46,160
"111,857",2020-02-14 18:18:43,2020-07-22 13:20:46,159
"111,880",2020-02-19 22:25:56,2020-07-22 13:20:46,154
"111,931",2020-02-13 14:54:43,2020-07-22 13:20:46,160
"111,980",2020-02-14 15:18:20,2020-07-22 13:20:46,159
"112,009",2020-02-18 21:18:14,2020-07-22 13:20:46,155
"112,023",2020-02-20 19:50:58,2020-07-22 13:20:46,153
"112,039",2020-04-28 16:35:34,2020-07-22 13:20:46,85
"112,066",2020-02-13 16:07:07,2020-07-22 13:20:46,160
"112,138",2020-02-13 14:20:29,2020-07-22 13:20:46,160
"112,154",2020-02-12 23:17:32,2020-07-22 13:20:46,161
"112,202",2020-02-16 12:39:12,2020-07-22 13:20:46,157
"112,217",2020-02-26 00:29:22,2020-07-22 13:20:46,147
"112,231",2020-02-17 13:14:30,2020-07-22 13:20:46,156
"112,286",2020-02-15 13:54:12,2020-07-22 13:20:46,158
"112,321",2020-04-14 02:26:31,2020-07-22 13:20:46,99
"112,333",2020-02-19 14:00:47,2020-07-22 13:20:46,154
"112,375",2020-02-18 16:23:40,2020-07-22 13:20:46,155
"112,426",2020-02-20 21:38:12,2020-07-22 13:20:46,153
"112,436",2020-02-21 16:12:35,2020-07-22 13:20:46,152
"112,492",2020-02-24 19:51:14,2020-07-22 13:20:46,149
"114,100",2020-04-02 22:52:37,2020-11-30 10:00:29,242
"113,578",2020-03-22 02:13:16,2020-07-22 13:20:46,122
"113,618",2020-03-25 16:26:42,2020-07-22 13:20:46,119
"113,624",2020-04-25 13:39:51,2020-07-22 13:20:46,88
"113,637",2020-03-19 19:18:47,2020-07-22 13:20:46,125
"113,761",2020-03-25 20:15:54,2020-07-22 13:20:46,119
"113,806",2020-03-23 15:42:45,2020-07-22 13:20:46,121
"113,841",2020-03-26 12:03:45,2020-07-22 13:20:46,118
"113,571",2020-03-18 21:12:04,2020-07-22 13:20:46,126
"113,862",2020-03-23 13:21:00,2020-07-22 13:20:46,121
"113,742",2020-03-21 22:43:22,2020-07-22 13:20:46,123
"113,786",2020-03-24 11:46:07,2020-07-22 13:20:46,120
"113,798",2020-03-17 20:47:17,2020-07-22 13:20:46,127
"113,735",2020-03-26 15:35:40,2020-07-22 13:20:46,118
"113,852",2020-03-27 17:21:52,2020-07-22 13:20:46,117
"114,123",2020-03-20 19:17:01,2020-11-30 10:00:32,255
"114,139",2020-03-26 18:36:43,2020-11-30 10:02:21,249
"114,142",2020-05-03 15:21:55,2020-11-30 10:00:34,211
"114,150",2020-07-11 16:59:59,2020-11-30 10:00:56,142
"114,155",2020-03-14 15:30:32,2020-11-30 10:02:28,261
"114,164",2020-04-04 20:07:59,2020-11-30 10:05:35,240
"114,181",2020-03-19 19:41:36,2020-11-30 10:01:02,256
"113,896",2020-04-01 23:34:26,2020-07-22 13:20:46,112
"113,891",2020-03-20 15:03:01,2020-07-22 13:20:46,124
"113,918",2020-03-27 14:12:21,2020-07-22 13:20:46,117
"113,864",2020-04-06 18:57:32,2020-07-22 13:20:46,107
"113,503",2020-03-23 15:32:51,2020-07-22 13:20:46,121
"113,436",2020-03-31 14:27:57,2020-07-22 13:20:46,113
"113,434",2020-06-22 13:02:31,2020-07-22 13:20:46,30
"113,444",2020-03-30 17:25:09,2020-07-22 13:20:46,114
"113,366",2020-04-07 23:38:02,2020-07-22 13:20:46,106
"113,227",2020-03-20 19:25:46,2020-07-22 13:20:46,124
"113,335",2020-04-02 22:01:44,2020-07-22 13:20:46,111
"112,547",2020-02-23 13:37:55,2020-07-22 13:20:46,150
"112,563",2020-02-24 23:02:17,2020-07-22 13:20:46,149
"112,606",2020-02-27 01:38:30,2020-07-22 13:20:46,146
"112,645",2020-02-21 12:51:58,2020-07-22 13:20:46,152
"109,905",2020-05-03 19:54:31,2020-07-22 13:20:46,80
"111,400",2020-03-04 15:49:14,2020-07-22 13:20:46,140
"110,685",2020-03-18 16:48:48,2020-07-22 13:20:46,126
"112,229",2020-03-13 15:41:50,2020-07-22 13:20:46,131
"112,736",2020-03-04 23:16:09,2020-07-22 13:20:46,140
"112,776",2020-03-01 16:40:40,2020-07-22 13:20:46,143
"112,792",2020-02-29 01:45:36,2020-07-22 13:20:46,144
"112,841",2020-02-26 20:14:15,2020-07-22 13:20:46,147
"112,862",2020-02-26 15:39:04,2020-07-31 15:59:59,156
"112,885",2020-02-25 12:18:51,2020-07-31 16:02:49,157
"112,897",2020-02-26 16:50:19,2020-07-22 13:20:46,147
"112,907",2020-03-07 16:00:13,2020-07-22 13:20:46,137
"107,757",2020-04-17 17:30:42,2020-07-22 13:20:46,96
"112,927",2020-03-04 23:24:59,2020-07-22 13:20:46,140
"112,942",2020-03-07 15:08:37,2020-07-22 13:20:46,137
"112,867",2020-02-25 14:01:04,2020-11-30 10:02:01,279
"107,893",2020-03-17 23:29:04,2020-07-22 13:20:46,127
"112,993",2020-03-08 21:23:38,2020-07-22 13:20:46,136
"113,003",2020-03-08 17:21:48,2020-07-22 13:20:46,136
"113,033",2020-02-29 11:05:56,2020-11-30 10:00:13,275
"113,063",2020-03-04 14:23:46,2020-11-30 10:06:37,271
"113,080",2020-03-08 15:35:16,2020-07-22 13:20:46,136
"113,141",2020-03-30 19:57:45,2020-07-22 13:20:46,114
"113,170",2020-03-04 10:14:31,2020-07-22 13:20:46,140
"113,228",2020-03-17 14:03:41,2020-07-22 13:20:46,127
"113,247",2020-03-05 23:57:22,2020-07-22 13:20:46,139
"113,860",2020-04-16 14:15:22,2020-07-22 13:20:46,97
"115,800",2020-04-09 13:22:39,2020-07-22 13:20:46,104
"115,825",2020-04-29 17:28:11,2020-07-22 13:20:46,84
"115,837",2020-05-14 00:34:28,2020-07-22 13:20:46,69
"115,937",2020-04-29 17:10:44,2020-07-22 13:20:46,84
"115,975",2020-04-20 14:54:28,2020-07-22 13:20:46,93
"115,989",2020-04-16 18:30:14,2020-07-22 13:20:46,97
"110,822",2020-04-14 18:26:54,2020-07-22 13:20:46,99
"116,028",2020-04-09 17:04:12,2020-07-22 13:20:46,104
"116,072",2020-04-16 17:22:22,2020-07-22 13:20:46,97
"116,093",2020-04-15 14:38:05,2020-07-22 13:20:46,98
"116,098",2020-04-22 14:35:21,2020-07-22 13:20:46,91
"116,157",2020-05-05 03:48:51,2020-07-22 13:20:46,78
"116,169",2020-04-14 15:08:48,2020-07-22 13:20:46,99
"116,148",2020-05-03 21:05:29,2020-07-22 13:20:46,80
"115,034",2020-04-18 19:49:18,2020-07-22 13:20:46,95
"115,978",2020-05-18 03:20:55,2020-07-22 13:20:46,65
"115,544",2020-06-25 04:28:23,2020-07-22 13:20:46,27
"115,663",2020-04-16 17:37:13,2020-07-22 13:20:46,97
"109,567",2020-04-16 22:19:20,2020-07-22 13:20:46,97
"116,466",2020-04-23 17:06:38,2020-07-22 13:20:46,90
"114,968",2020-04-17 17:42:46,2020-07-22 13:20:46,96
"116,083",2020-04-26 18:45:45,2020-07-22 13:20:46,87
"115,759",2020-04-28 21:36:10,2020-07-22 13:20:46,85
"115,559",2020-05-06 22:25:44,2020-07-22 13:20:46,77
"116,560",2020-04-23 01:39:58,2020-07-22 13:20:46,90
"116,570",2020-04-23 08:58:12,2020-07-22 13:20:46,90
"116,630",2020-04-23 03:10:37,2020-07-22 13:20:46,90
"116,636",2020-04-22 16:52:24,2020-07-22 13:20:46,91
"116,687",2020-04-24 22:49:19,2020-07-22 13:20:46,89
"116,710",2020-07-08 14:38:39,2020-07-22 13:20:46,14
"116,747",2020-04-18 05:44:06,2020-11-30 10:01:47,226
"116,789",2020-04-30 17:01:21,2020-07-22 13:20:46,83
"116,806",2020-04-22 16:26:56,2020-07-22 13:20:46,91
"116,815",2020-04-24 16:44:55,2020-07-22 13:20:46,89
"116,827",2020-05-04 13:32:07,2020-07-22 13:20:46,79
"116,849",2020-04-27 17:23:40,2020-07-22 13:20:46,86
"116,863",2020-04-30 21:26:42,2020-07-22 13:20:46,83
"116,585",2020-04-29 13:10:08,2020-07-22 13:20:46,84
"116,691",2020-04-30 17:54:25,2020-07-22 13:20:46,83
"116,709",2020-05-04 23:06:12,2020-07-22 13:20:46,79
"116,607",2020-04-24 18:24:00,2020-07-22 13:20:46,89
"115,843",2020-04-15 16:19:06,2020-07-22 13:20:46,98
"116,237",2020-04-14 20:53:27,2020-07-22 13:20:46,99
"115,789",2020-04-13 17:13:31,2020-07-22 13:20:46,100
"115,879",2020-05-04 17:54:05,2020-07-22 13:20:46,79
"116,255",2020-04-24 14:11:13,2020-07-22 13:20:46,89
"115,741",2020-04-18 00:54:01,2020-07-22 13:20:46,95
"116,283",2020-06-05 18:55:45,2020-07-22 13:20:46,47
"116,307",2020-04-29 20:41:42,2020-07-22 13:20:46,84
"113,084",2020-04-23 17:33:04,2020-07-22 13:20:46,90
"116,314",2020-05-02 03:59:57,2020-07-22 13:20:46,81
"116,325",2020-06-19 03:00:33,2020-07-22 13:20:46,33
"114,330",2020-04-27 15:56:53,2020-07-22 13:20:46,86
"115,820",2020-04-13 18:33:41,2020-07-22 13:20:46,100
"116,343",2020-04-23 11:52:45,2020-07-22 13:20:46,90
"116,349",2020-04-24 12:37:23,2020-07-22 13:20:46,89
"116,372",2020-04-23 16:39:00,2020-07-22 13:20:46,90
"116,426",2020-04-24 20:29:57,2020-07-22 13:20:46,89
"116,428",2020-05-19 21:41:43,2020-07-22 13:20:46,64
"116,441",2020-05-05 22:32:05,2020-07-22 13:20:46,78
"116,448",2020-04-20 22:48:19,2020-07-22 13:20:46,93
"116,457",2020-04-21 16:51:13,2020-07-22 13:20:46,92
"116,463",2020-04-27 12:38:22,2020-07-22 13:20:46,86
"116,474",2020-05-05 00:48:00,2020-07-22 13:20:46,78
"114,929",2020-05-06 20:21:16,2020-07-22 13:20:46,77
"116,887",2020-05-12 15:46:18,2020-07-22 13:20:46,71
"112,485",2020-06-06 23:46:17,2020-07-22 13:20:46,46
"116,947",2020-05-07 21:25:53,2020-07-22 13:20:46,76
"116,961",2020-05-13 15:20:58,2020-07-22 13:20:46,70
"116,990",2020-04-28 17:11:22,2020-07-22 13:20:46,85
"111,263",2020-05-26 16:40:49,2020-07-22 13:20:46,57
"117,005",2020-05-06 08:18:51,2020-11-03 15:49:53,181
"113,164",2020-05-19 12:47:42,2020-07-22 13:20:46,64
"116,536",2020-05-07 17:09:40,2020-07-22 13:20:46,76
"116,329",2020-05-06 18:22:44,2020-07-22 13:20:46,77
"116,350",2020-05-18 16:22:25,2020-07-22 13:20:46,65
"116,171",2020-05-07 15:26:31,2020-07-22 13:20:46,76
"116,185",2020-06-07 16:25:06,2020-07-22 13:20:46,45
"116,736",2020-06-16 01:51:59,2020-07-22 13:20:46,36
"108,108",2020-04-29 16:16:48,2020-07-22 13:20:46,84
"116,198",2020-05-05 15:47:48,2020-07-22 13:20:46,78
"113,265",2020-03-30 19:12:21,2020-07-22 13:20:46,114
"113,289",2020-04-27 21:44:48,2020-07-22 13:20:46,86
"114,187",2020-03-15 10:56:31,2020-11-30 10:01:04,260
"114,198",2020-03-20 13:35:10,2020-07-22 13:20:46,124
"114,209",2020-03-24 19:38:36,2020-07-22 13:20:46,120
"114,156",2020-03-26 06:01:30,2020-11-30 10:05:34,249
"114,246",2020-03-21 20:15:53,2020-11-30 10:05:46,254
"114,252",2020-03-18 14:33:20,2020-11-30 10:01:05,257
"113,932",2020-03-23 18:38:39,2020-07-22 13:20:46,121
"113,954",2020-04-02 00:37:47,2020-07-22 13:20:46,111
"113,210",2020-03-26 01:01:00,2020-07-22 13:20:46,118
"113,603",2020-03-23 12:45:40,2020-07-22 13:20:46,121
"113,540",2020-03-26 21:59:15,2020-07-22 13:20:46,118
"113,202",2020-03-21 10:53:12,2020-07-22 13:20:46,123
"113,153",2020-05-24 07:46:20,2020-07-22 13:20:46,59
"113,196",2020-03-23 19:02:11,2020-07-22 13:20:46,121
"113,072",2020-03-21 13:30:53,2020-07-22 13:20:46,123
"113,037",2020-04-24 12:33:43,2020-07-22 13:20:46,89
"112,919",2020-03-22 01:36:21,2020-07-22 13:20:46,122
"113,017",2020-03-31 20:55:32,2020-07-22 13:20:46,113
"113,007",2020-03-25 00:18:17,2020-07-22 13:20:46,119
"113,075",2020-03-25 16:18:57,2020-07-22 13:20:46,119
"114,269",2020-03-27 20:33:13,2020-07-22 13:20:46,117
"114,286",2020-05-30 09:05:37,2020-11-30 10:02:44,184
"114,291",2020-03-26 09:57:28,2020-11-30 10:05:53,249
"114,299",2020-03-18 23:34:20,2020-11-30 10:01:11,257
"114,331",2020-03-21 20:17:38,2020-11-30 10:07:13,254
"114,021",2020-03-31 16:55:01,2020-07-22 13:20:46,113
"113,346",2020-03-26 21:25:10,2020-07-22 13:20:46,118
"113,378",2020-04-07 19:12:55,2020-07-22 13:20:46,106
"113,277",2020-03-04 13:12:27,2020-11-30 10:00:15,271
"113,286",2020-05-19 19:06:40,2020-07-22 13:20:46,64
"113,310",2020-03-13 15:26:18,2020-10-14 09:50:44,215
"113,403",2020-03-07 19:16:08,2020-07-22 13:20:46,137
"113,438",2020-03-31 14:13:30,2020-07-22 13:20:46,113
"110,265",2020-03-20 19:10:12,2020-07-22 13:20:46,124
"110,809",2020-03-28 13:33:27,2020-07-22 13:20:46,116
"110,936",2020-03-11 15:32:48,2020-07-22 13:20:46,133
"112,455",2020-03-19 18:19:42,2020-03-26 21:23:52,7
"106,302",2020-03-12 15:08:33,2020-07-22 13:20:46,132
"113,628",2020-03-16 19:20:01,2020-07-22 13:20:46,128
"113,676",2020-07-17 02:15:26,2020-07-22 13:20:46,5
"113,700",2020-03-22 22:45:58,2020-07-22 13:20:46,122
"113,722",2020-06-25 13:45:11,2020-11-30 10:00:16,158
"113,782",2020-03-17 19:47:42,2020-07-22 13:20:46,127
"111,377",2020-03-13 01:39:59,2020-07-22 13:20:46,131
"113,813",2020-03-16 17:38:26,2020-07-22 13:20:46,128
"113,833",2020-03-17 17:06:11,2020-07-22 13:20:46,127
"113,909",2020-04-02 16:02:53,2020-07-22 13:20:46,111
"113,935",2020-04-06 21:20:27,2020-07-22 13:20:46,107
"113,950",2020-03-27 18:32:27,2020-07-22 13:20:46,117
"107,120",2020-03-18 21:23:45,2020-07-22 13:20:46,126
"107,529",2020-03-18 15:24:43,2020-07-22 13:20:46,126
"107,380",2020-03-18 19:52:20,2020-07-22 13:20:46,126
"108,695",2020-03-16 18:18:07,2020-07-22 13:20:46,128
"108,491",2020-03-20 15:39:00,2020-07-22 13:20:46,124
"108,948",2020-03-24 02:20:30,2020-07-22 13:20:46,120
"108,816",2020-03-30 14:40:33,2020-07-22 13:20:46,114
"114,056",2020-04-01 12:09:28,2020-11-30 10:02:13,243
"114,063",2020-03-26 14:13:13,2020-11-30 10:06:42,249
"114,091",2020-03-15 19:08:49,2020-11-30 10:06:49,260
"114,875",2020-04-20 16:12:22,2020-07-22 13:20:46,93
"114,903",2020-04-25 21:06:08,2020-07-22 13:20:46,88
"114,913",2020-04-30 20:07:24,2020-07-22 13:20:46,83
"116,507",2020-04-29 22:59:26,2020-07-22 13:20:46,84
"115,529",2020-04-23 20:33:29,2020-07-22 13:20:46,90
"115,690",2020-04-24 13:55:01,2020-07-22 13:20:46,89
"116,542",2020-04-23 18:37:39,2020-07-22 13:20:46,90
"116,546",2020-04-22 23:09:00,2020-07-22 13:20:46,91
"115,276",2020-04-23 14:11:52,2020-07-22 13:20:46,90
"116,573",2020-04-28 11:38:06,2020-07-22 13:20:46,85
"116,576",2020-04-23 19:38:08,2020-07-22 13:20:46,90
"116,590",2020-04-26 11:33:43,2020-07-22 13:20:46,87
"116,595",2020-05-05 00:49:47,2020-07-22 13:20:46,78
"116,599",2020-04-24 20:46:13,2020-07-22 13:20:46,89
"116,669",2020-05-05 02:06:25,2020-07-22 13:20:46,78
"116,685",2020-04-22 17:49:10,2020-07-22 13:20:46,91
"116,723",2020-04-27 18:02:42,2020-07-22 13:20:46,86
"116,757",2020-05-02 10:10:23,2020-07-22 13:20:46,81
"114,463",2020-04-27 21:18:59,2020-07-22 13:20:46,86
"116,803",2020-07-03 09:40:46,2020-07-22 13:20:46,19
"116,777",2020-04-27 21:09:07,2020-07-22 13:20:46,86
"116,566",2020-04-28 01:13:13,2020-07-22 13:20:46,85
"116,904",2020-04-28 23:05:12,2020-07-22 13:20:46,85
"112,843",2020-03-27 15:45:16,2020-07-22 13:20:46,117
"113,961",2020-03-26 21:06:35,2020-07-22 13:20:46,118
"112,822",2020-03-28 15:44:03,2020-07-22 13:20:46,116
"112,799",2020-04-03 15:24:04,2020-07-22 13:20:46,110
"112,763",2020-04-01 12:02:12,2020-07-22 13:20:46,112
"112,783",2020-04-07 13:15:27,2020-07-22 13:20:46,106
"112,869",2020-03-22 16:14:42,2020-07-22 13:20:46,122
"112,706",2020-03-30 08:28:41,2020-07-22 13:20:46,114
"112,605",2020-03-31 14:30:13,2020-07-22 13:20:46,113
"112,599",2020-03-28 18:32:33,2020-07-22 13:20:46,116
"112,548",2020-03-27 15:43:07,2020-07-22 13:20:46,117
"112,630",2020-06-08 12:08:24,2020-07-22 13:20:46,44
"114,377",2020-03-22 02:40:57,2020-11-30 10:01:19,253
"114,389",2020-05-07 14:16:27,2020-07-22 13:20:46,76
"114,433",2020-04-03 19:34:23,2020-07-22 13:20:46,110
"114,456",2020-03-26 21:27:41,2020-07-22 13:20:46,118
"112,047",2020-03-27 12:53:47,2020-07-22 13:20:46,117
"114,492",2020-04-02 08:22:48,2020-07-22 13:20:46,111
"114,248",2020-03-27 20:02:13,2020-07-22 13:20:46,117
"114,234",2020-03-27 02:46:48,2020-07-22 13:20:46,117
"114,208",2020-03-26 15:43:21,2020-07-22 13:20:46,118
"114,519",2020-03-19 11:24:36,2020-11-30 10:01:26,256
"114,527",2020-03-27 20:17:43,2020-07-22 13:20:46,117
"114,535",2020-04-09 16:16:47,2020-07-22 13:20:46,104
"114,539",2020-03-24 22:34:21,2020-07-22 13:20:46,120
"114,360",2020-03-19 12:09:30,2020-11-30 10:07:16,256
"114,557",2020-03-19 11:27:43,2020-11-30 10:07:32,256
"114,573",2020-03-25 09:52:25,2020-11-30 10:03:08,250
"114,594",2020-04-05 15:24:15,2020-11-30 10:03:09,239
"106,247",2020-04-01 14:11:30,2020-07-22 13:20:46,112
"107,488",2020-04-03 18:37:44,2020-07-22 13:20:46,110
"114,104",2020-03-13 19:01:35,2020-11-30 10:00:30,262
"113,644",2020-05-22 12:40:01,2020-07-22 13:20:46,61
"113,690",2020-03-20 23:15:38,2020-07-22 13:20:46,124
"113,770",2020-03-24 16:30:29,2020-07-22 13:20:46,120
"113,819",2020-03-27 19:51:52,2020-07-22 13:20:46,117
"113,849",2020-04-18 23:04:30,2020-07-22 13:20:46,95
"113,847",2020-05-04 17:39:43,2020-07-22 13:20:46,79
"113,625",2020-04-22 22:54:28,2020-07-22 13:20:46,91
"113,710",2020-03-27 15:00:40,2020-07-22 13:20:46,117
"113,711",2020-03-23 13:40:09,2020-07-22 13:20:46,121
"113,793",2020-03-20 23:32:01,2020-07-22 13:20:46,124
"114,124",2020-03-19 15:26:35,2020-07-22 13:20:46,125
"114,143",2020-05-10 01:16:11,2020-11-30 10:02:23,204
"114,147",2020-03-17 11:37:44,2020-11-30 10:02:25,258
"114,160",2020-04-15 22:18:00,2020-07-22 13:20:46,98
"114,175",2020-03-16 18:07:44,2020-11-30 10:02:33,259
"112,895",2020-03-29 21:53:49,2020-07-22 13:20:46,115
"113,466",2020-03-19 16:17:18,2020-04-04 17:29:51,16
"113,537",2020-04-14 21:20:54,2020-07-22 13:20:46,99
"113,504",2020-03-20 15:33:10,2020-07-22 13:20:46,124
"113,500",2020-04-10 21:50:38,2020-07-22 13:20:46,103
"113,480",2020-03-21 00:43:57,2020-07-22 13:20:46,123
"113,420",2020-04-18 15:22:00,2020-07-22 13:20:46,95
"113,405",2020-05-11 02:46:28,2020-07-22 13:20:46,72
"113,427",2020-03-24 15:46:07,2020-07-22 13:20:46,120
"113,467",2020-03-25 17:20:10,2020-07-22 13:20:46,119
"113,369",2020-03-25 14:25:12,2020-07-22 13:20:46,119
"113,358",2020-04-01 19:17:19,2020-07-22 13:20:46,112
"113,332",2020-03-25 13:15:37,2020-07-22 13:20:46,119
"113,319",2020-03-23 22:20:20,2020-07-22 13:20:46,121
"117,014",2020-05-12 08:46:02,2020-11-30 10:07:54,202
"117,016",2020-05-06 11:07:58,2020-11-30 10:03:33,208
"116,911",2020-05-05 20:46:00,2020-07-22 13:20:46,78
"116,671",2020-04-29 21:28:38,2020-07-22 13:20:46,84
"116,875",2020-07-10 20:04:05,2020-07-22 13:20:46,12
"116,930",2020-05-01 03:13:41,2020-07-22 13:20:46,82
"116,705",2020-04-24 20:09:36,2020-07-22 13:20:46,89
"116,923",2020-04-25 20:04:39,2020-07-22 13:20:46,88
"116,955",2020-04-29 12:53:30,2020-07-22 13:20:46,84
"116,960",2020-04-30 22:57:13,2020-07-22 13:20:46,83
"116,966",2020-04-28 19:19:19,2020-07-22 13:20:46,85
"116,975",2020-06-08 19:48:28,2020-07-22 13:20:46,44
"116,612",2020-05-05 23:51:49,2020-07-22 13:20:46,78
"114,128",2020-04-29 01:50:00,2020-07-22 13:20:46,84
"116,145",2020-05-12 13:05:23,2020-07-22 13:20:46,71
"116,296",2020-05-01 14:00:17,2020-07-22 13:20:46,82
"116,696",2020-05-23 15:47:05,2020-07-22 13:20:46,60
"116,490",2020-05-05 17:29:51,2020-07-22 13:20:46,78
"116,234",2020-04-30 21:34:07,2020-07-22 13:20:46,83
"116,605",2020-05-06 23:46:17,2020-07-22 13:20:46,77
"116,748",2020-07-10 23:11:13,2020-07-22 13:20:46,12
"116,807",2020-04-28 18:42:00,2020-07-22 13:20:46,85
"116,992",2020-05-05 18:40:37,2020-07-22 13:20:46,78
"116,945",2020-05-05 17:53:39,2020-07-22 13:20:46,78
"116,423",2020-05-23 19:05:49,2020-07-22 13:20:46,60
"117,006",2020-05-14 07:43:03,2020-11-30 10:07:51,200
"113,187",2020-05-12 11:29:20,2020-07-22 13:20:46,71
"117,007",2020-05-13 12:27:35,2020-11-30 10:01:50,201
"117,009",2020-05-07 16:40:30,2020-11-30 10:06:18,207
"107,985",2020-06-10 18:42:57,2020-07-22 13:20:46,42
"117,021",2020-09-25 11:25:47,2020-10-20 10:57:23,25
"117,029",2020-11-09 14:16:00,2020-12-21 10:49:18,42
"117,041",2021-01-20 15:31:46,2021-01-20 15:33:01,0
"114,678",2020-04-13 13:38:00,2020-07-22 13:20:46,100
"114,414",2020-03-27 17:39:02,2020-07-22 13:20:46,117
"114,385",2020-03-27 18:55:25,2020-07-22 13:20:46,117
"114,361",2020-04-02 23:22:32,2020-07-22 13:20:46,111
"114,273",2020-03-27 20:33:10,2020-07-22 13:20:46,117
"114,340",2020-04-02 18:50:19,2020-07-22 13:20:46,111
"114,196",2020-03-30 13:14:33,2020-04-08 18:20:42,9
"114,324",2020-04-08 15:47:34,2020-07-22 13:20:46,105
"114,297",2020-03-30 20:21:59,2020-07-22 13:20:46,114
"113,410",2020-03-30 23:46:39,2020-07-22 13:20:46,114
"114,112",2020-05-12 16:48:46,2020-07-22 13:20:46,71
"114,162",2020-04-13 21:08:21,2020-07-22 13:20:46,100
"114,086",2020-03-28 15:14:25,2020-07-22 13:20:46,116
"112,418",2020-03-29 00:45:02,2020-07-22 13:20:46,115
"112,392",2020-04-13 11:54:19,2020-07-22 13:20:46,100
"112,420",2020-04-08 17:48:08,2020-07-22 13:20:46,105
"112,551",2020-04-05 22:46:44,2020-07-22 13:20:46,108
"114,696",2020-04-04 21:58:59,2020-07-22 13:20:46,109
"114,715",2020-04-02 13:26:59,2020-07-22 13:20:46,111
"114,735",2020-04-06 14:37:09,2020-11-30 10:06:11,238
"114,471",2020-04-01 22:00:08,2020-07-22 13:20:46,112
"114,469",2020-04-01 18:37:48,2020-07-22 13:20:46,112
"112,337",2020-04-02 18:35:12,2020-07-22 13:20:46,111
"112,291",2020-03-30 18:25:44,2020-07-22 13:20:46,114
"114,443",2020-04-29 19:06:09,2020-07-22 13:20:46,84
"112,275",2020-04-24 12:27:13,2020-07-22 13:20:46,89
"112,244",2020-03-31 16:10:17,2020-07-22 13:20:46,113
"112,288",2020-04-07 01:11:36,2020-07-22 13:20:46,106
"112,192",2020-04-03 13:05:08,2020-07-22 13:20:46,110
"112,224",2020-04-07 19:10:33,2020-07-22 13:20:46,106
"112,190",2020-03-25 17:24:12,2020-07-22 13:20:46,119
"112,203",2020-04-13 15:05:16,2020-07-22 13:20:46,100
"112,151",2020-04-09 23:12:41,2020-07-22 13:20:46,104
"112,105",2020-03-25 15:29:29,2020-07-22 13:20:46,119
"113,260",2020-03-23 20:03:45,2020-07-22 13:20:46,121
"113,304",2020-03-28 13:37:31,2020-07-22 13:20:46,116
"114,189",2020-03-18 11:37:56,2020-11-30 10:05:40,257
"114,199",2020-07-26 01:16:33,2020-11-30 10:02:38,127
"114,220",2020-03-14 13:26:27,2020-11-30 10:05:44,261
"114,099",2020-03-26 18:08:34,2020-11-30 10:06:51,249
"114,253",2020-03-18 11:11:02,2020-11-30 10:02:41,257
"113,959",2020-03-31 17:58:10,2020-07-22 13:20:46,113
"113,926",2020-03-23 15:27:50,2020-07-22 13:20:46,121
"113,203",2020-03-21 16:03:32,2020-07-22 13:20:46,123
"113,956",2020-03-24 22:36:44,2020-07-22 13:20:46,120
"113,933",2020-04-06 19:49:59,2020-07-22 13:20:46,107
"113,191",2020-03-23 20:59:49,2020-07-22 13:20:46,121
"113,179",2020-03-26 17:16:33,2020-07-22 13:20:46,118
"113,150",2020-03-27 19:06:50,2020-07-22 13:20:46,117
"113,112",2020-03-25 14:41:27,2020-07-22 13:20:46,119
"113,175",2020-03-21 06:24:44,2020-07-22 13:20:46,123
"113,047",2020-03-25 21:44:46,2020-07-22 13:20:46,119
"113,031",2020-04-29 15:46:07,2020-07-22 13:20:46,84
"112,914",2020-04-03 12:44:42,2020-07-22 13:20:46,110
"113,089",2020-03-21 15:02:57,2020-07-22 13:20:46,123
